Frame,Leader_X,Leader_Y,Leader_Dir_X,Leader_Dir_Y,Leader_speed,Follower1_X,Follower1_Y,Follower1_target_x,Follower1_target_y,Follower1_speed
88,15.841672,28.001776,0.7504442916331018,0.6609337070805907,0.6601903015204685,10.501825,27.998404,10.845394,28.318644,0.8641032
89,16.536798,28.61399,0.7504442916331018,0.6609337070805907,0.6601903015204685,11.132625,28.60137,11.54052,28.930859,0.872626
90,17.231926,29.226206,0.7504442916331018,0.6609337070805907,0.6601903015204685,11.77292,29.206621,12.235647,29.543074,0.8810828
91,17.927053,29.83842,0.7504442916331018,0.6609337070805907,0.6601903015204685,12.42374,29.81283,12.930775,30.155289,0.8894137
92,18.62218,30.450636,0.7504442916331018,0.6609337070805907,0.6601903015204685,13.08563,30.418755,13.625902,30.767504,0.89735335
93,19.317308,31.06285,0.7504442916331018,0.6609337070805907,0.6601903015204685,13.758194,31.023197,14.32103,31.379719,0.90426356
94,20.012436,31.675066,0.7504442916331018,0.6609337070805907,0.6601903015204685,14.439683,31.62497,15.016157,31.991934,0.9091519
95,20.707563,32.28728,0.7504442916331037,0.6609337070805886,0.6601903015204689,15.127037,32.222992,15.711285,32.60415,0.9110908
96,21.40269,32.899494,0.7504442916331037,0.6609337070805886,0.6601903015204689,15.816618,32.81677,16.406412,33.216362,0.9099959
97,22.097818,33.511707,0.7504442916331037,0.6609337070805886,0.6601903015204689,16.505272,33.406902,17.10154,33.828575,0.90691894
98,21.852531,34.42115,-0.2604072322635135,0.9654988728035143,0.8803846152990848,17.191032,33.99503,19.356506,30.081444,0.90341634
99,21.607244,35.330593,-0.2604072322635135,0.9654988728035143,0.8803846152990848,17.503576,34.69931,19.11122,30.990887,0.77051616
0,21.361958,36.240036,-0.2604072322635135,0.9654988728035143,0.8803846152990848,17.752926,35.341892,18.865932,31.90033,0.6892654
0,21.11667,37.14948,-0.2604072322635135,0.9654988728035143,0.8803846152990848,17.948307,35.93441,18.620646,32.809772,0.6239
1,20.871384,38.05892,-0.2604072322635135,0.9654988728035143,0.8803846152990848,18.102777,36.49561,18.375359,33.719215,0.5820701
2,20.626097,38.968365,-0.2604072322635135,0.9654988728035143,0.8803846152990848,18.224985,37.043804,18.130072,34.62866,0.5616514
3,20.38081,39.877808,-0.2604072322635135,0.9654988728035143,0.8803846152990848,18.31361,37.59664,17.884785,35.5381,0.559896
4,20.135523,40.78725,-0.2604072322635135,0.9654988728035143,0.8803846152990848,18.353785,38.174152,17.639498,36.447544,0.57890654
5,19.890236,41.696693,-0.2604072322635135,0.9654988728035143,0.8803846152990848,18.32177,38.798805,17.39421,37.356987,0.6254727
6,19.644949,42.606136,-0.2604072322635135,0.9654988728035143,0.8803846152990848,18.203663,39.48796,17.148924,38.26643,0.69920284
7,19.399662,43.51558,-0.2604072322635135,0.9654988728035143,0.8803846152990848,18.008966,40.24594,16.903637,39.175873,0.78258604
8,19.154375,44.425022,-0.2604072322635135,0.9654988728035143,0.8803846152990848,17.762161,41.065018,16.65835,40.085316,0.8554526
9,18.909088,45.334465,-0.2604072322635135,0.9654988728035143,0.8803846152990848,17.488535,41.93112,16.413063,40.99476,0.9082994
10,18.663801,46.243908,-0.2604072322635135,0.9654988728035143,0.8803846152990848,17.207226,42.828796,16.167776,41.9042,0.9407202
11,18.418514,47.15335,-0.2604072322635135,0.9654988728035143,0.8803846152990848,16.930088,43.744217,15.92249,42.813644,0.95645183
12,18.173227,48.062794,-0.2604072322635135,0.9654988728035143,0.8803846152990848,16.662813,44.666664,15.677203,43.723087,0.96038777
13,17.92794,48.972237,-0.2604072322635135,0.9654988728035143,0.8803846152990848,16.406616,45.58894,15.431916,44.63253,0.95719856
14,17.682653,49.88168,-0.2604072322635135,0.9654988728035143,0.8803846152990848,16.159954,46.507107,15.186629,45.541973,0.9507224
15,17.437366,50.791122,-0.2604072322635135,0.9654988728035143,0.8803846152990848,15.920043,47.419796,14.941342,46.451416,0.9436943
16,17.19208,51.700565,-0.2604072322635135,0.9654988728035143,0.8803846152990848,15.683989,48.327328,14.696055,47.36086,0.93772894
17,16.946793,52.61001,-0.2604072322635135,0.9654988728035143,0.8803846152990848,15.449429,49.230904,14.450768,48.2703,0.9335244
18,16.701506,53.51945,-0.2604072322635135,0.9654988728035143,0.8803846152990848,15.214765,50.131954,14.205482,49.179745,0.9311065
19,16.456219,54.428894,-0.2604072322635135,0.9654988728035143,0.8803846152990848,14.979112,51.03178,13.960195,50.089188,0.9301716
20,16.210932,55.338337,-0.2604072322635135,0.9654988728035143,0.8803846152990848,14.74211,51.93136,13.714908,50.99863,0.93027437
21,15.965644,56.24778,-0.26040723226351525,0.9654988728035138,0.8803846152990844,14.503684,52.83136,13.46962,51.908073,0.9310477
22,15.720356,57.157223,-0.26040723226351525,0.9654988728035138,0.8803846152990844,14.263797,53.732243,13.224332,52.817516,0.9322744
23,15.475068,58.066666,-0.26040723226351525,0.9654988728035138,0.8803846152990844,14.022319,54.634407,12.979044,53.72696,0.93392307
24,15.22978,58.97611,-0.26040723226351525,0.9654988728035138,0.8803846152990844,13.779333,55.53815,12.733756,54.636402,0.93583906
25,14.984492,59.88555,-0.26040723226351525,0.9654988728035138,0.8803846152990844,13.536119,56.443012,12.488468,55.545845,0.9369776
26,14.739204,60.794994,-0.26040723226351525,0.9654988728035138,0.8803846152990844,13.295087,57.34659,12.24318,56.455288,0.9351717
27,14.4939165,61.704437,-0.26040723226351525,0.9654988728035138,0.8803846152990844,13.056968,58.245247,11.997892,57.36473,0.92967105
28,14.248629,62.61388,-0.26040723226351525,0.9654988728035138,0.8803846152990844,12.819838,59.13659,11.7526045,58.274174,0.9223457
29,14.003341,63.523323,-0.26040723226351525,0.9654988728035138,0.8803846152990844,12.580951,60.01974,11.507317,59.183617,0.91489035
30,13.758053,64.43276,-0.2604072322635133,0.9654988728035143,0.8803846152990848,12.337535,60.89534,11.262029,60.093056,0.908804
31,13.512765,65.3422,-0.2604072322635133,0.9654988728035143,0.8803846152990848,12.086549,61.766747,11.016741,61.002495,0.9068315
32,13.267477,66.25164,-0.2604072322635133,0.9654988728035143,0.8803846152990848,11.825437,62.6392,10.771453,61.911934,0.9106875
33,13.022189,67.16108,-0.2604072322635133,0.9654988728035143,0.8803846152990848,11.553822,63.516766,10.526165,62.821373,0.91863984
34,12.776901,68.07052,-0.2604072322635133,0.9654988728035143,0.8803846152990848,11.274114,64.4015,10.280877,63.730812,0.9278933
35,12.531613,68.97996,-0.2604072322635133,0.9654988728035143,0.8803846152990848,10.990252,65.29561,10.035589,64.64025,0.93809026
36,12.286325,69.8894,-0.2604072322635133,0.9654988728035143,0.8803846152990848,10.706184,66.203445,9.790301,65.54969,0.9512423
37,12.041038,70.798836,-0.2604072322635133,0.9654988728035143,0.8803846152990848,10.426121,67.1304,9.545013,66.45913,0.9683405
38,11.79575,71.708275,-0.2604072322635133,0.9654988728035143,0.8803846152990848,10.15573,68.07945,9.299726,67.36857,0.9868174
39,11.550462,72.617714,-0.2604072322635133,0.9654988728035143,0.8803846152990848,9.902245,69.046844,9.054438,68.27801,1.000051
40,11.305174,73.52715,-0.2604072322635133,0.9654988728035143,0.8803846152990848,9.671875,70.0201,8.80915,69.18745,1.0001515
41,11.059886,74.43659,-0.2604072322635133,0.9654988728035143,0.8803846152990848,9.465116,70.983086,8.563862,70.096886,0.9849285
42,10.814598,75.34603,-0.2604072322635133,0.9654988728035143,0.8803846152990848,9.274923,71.92477,8.318574,71.006325,0.96069556
43,10.56931,76.25547,-0.2604072322635133,0.9654988728035143,0.8803846152990848,9.090688,72.84302,8.073286,71.915764,0.936551
44,10.324022,77.16491,-0.2604072322635133,0.9654988728035143,0.8803846152990848,8.9033575,73.74217,7.827998,72.8252,0.9184616
45,10.078734,78.07435,-0.2604072322635133,0.9654988728035143,0.8803846152990848,8.707562,74.62896,7.5827103,73.73464,0.9081451
46,9.8334465,78.98379,-0.2604072322635133,0.9654988728035143,0.8803846152990848,8.501277,75.50961,7.3374224,74.64408,0.90449107
47,9.588159,79.89323,-0.2604072322635133,0.9654988728035143,0.8803846152990848,8.284715,76.38863,7.0921345,75.55352,0.9053047
48,9.342871,80.802666,-0.2604072322635133,0.9654988728035143,0.8803846152990848,8.05932,77.26855,6.8468466,76.46296,0.90832263
49,9.097583,81.712105,-0.2604072322635133,0.9654988728035143,0.8803846152990848,7.827046,78.15004,6.6015587,77.3724,0.9115814
50,8.852295,82.621544,-0.2604072322635133,0.9654988728035143,0.8803846152990848,7.5898433,79.03231,6.356271,78.28184,0.91360104
51,8.607007,83.53098,-0.2604072322635133,0.9654988728035143,0.8803846152990848,7.3493576,79.9134,6.110983,79.19128,0.9133181
52,8.361719,84.44042,-0.2604072322635133,0.9654988728035143,0.8803846152990848,7.1067286,80.790596,5.865695,80.100716,0.91013396
53,8.116431,85.34986,-0.2604072322635133,0.9654988728035143,0.8803846152990848,6.8624983,81.66107,5.620407,81.010155,0.90408874
54,7.8711433,86.2593,-0.2604072322635124,0.9654988728035145,0.8803846152990851,6.6166244,82.52285,5.375119,81.91959,0.8961673
55,7.6258554,87.16874,-0.2604072322635124,0.9654988728035145,0.8803846152990851,6.3685985,83.37597,5.1298313,82.82903,0.88844174
56,7.3805676,88.07818,-0.2604072322635124,0.9654988728035145,0.8803846152990851,6.117664,84.22308,4.8845434,83.73847,0.88349944
57,7.1352797,88.98762,-0.2604072322635124,0.9654988728035145,0.8803846152990851,5.8630753,85.06882,4.6392555,84.64791,0.8832218
58,6.8899918,89.89706,-0.2604072322635124,0.9654988728035145,0.8803846152990851,5.604428,85.91821,4.3939676,85.55735,0.887903
59,6.644704,90.806496,-0.2604072322635124,0.9654988728035145,0.8803846152990851,5.3419647,86.77533,4.1486797,86.46679,0.89640164
60,6.399416,91.715935,-0.2604072322635124,0.9654988728035145,0.8803846152990851,5.0767174,87.642555,3.9033916,87.37623,0.9068828
61,6.154128,92.625374,-0.2604072322635124,0.9654988728035145,0.8803846152990851,4.810387,88.52066,3.6581037,88.28567,0.9176058
62,5.90884,93.53481,-0.2604072322635124,0.9654988728035145,0.8803846152990851,4.5451026,89.40908,3.4128158,89.19511,0.9271819
63,5.6635523,94.44425,-0.2604072322635124,0.9654988728035145,0.8803846152990851,4.283145,90.306366,3.167528,90.104546,0.9347422
64,5.4182644,95.35369,-0.2604072322635124,0.9654988728035145,0.8803846152990851,4.026737,91.21056,2.92224,91.013985,0.9398502
65,5.1729765,96.26313,-0.2604072322635124,0.9654988728035145,0.8803846152990851,3.7779093,92.11953,2.6769521,91.92342,0.942409
66,4.9276886,97.17257,-0.2604072322635124,0.9654988728035145,0.8803846152990851,3.5384135,93.03105,2.4316642,92.83286,0.94245976
67,4.6824007,98.08201,-0.2604072322635124,0.9654988728035145,0.8803846152990851,3.3096123,93.94289,2.1863763,93.7423,0.9401024
68,4.437113,98.99145,-0.2604072322635124,0.9654988728035145,0.8803846152990851,3.0922692,94.85267,1.9410884,94.65174,0.9353833
69,4.191825,99.90089,-0.2604072322635124,0.9654988728035145,0.8803846152990851,2.8862345,95.75789,1.6958005,95.56118,0.9283715
70,3.9465373,100.810326,-0.2604072322635124,0.9654988728035145,0.8803846152990851,2.6901093,96.65604,1.4505129,96.47062,0.9193118
71,3.7012496,101.719765,-0.2604072322635124,0.9654988728035145,0.8803846152990851,2.5011292,97.54503,1.2052252,97.38006,0.90885687
72,3.455962,102.6292,-0.2604072322635124,0.9654988728035145,0.8803846152990851,2.3154542,98.423805,0.9599376,98.2895,0.8981778
73,3.2106743,103.53864,-0.2604072322635124,0.9654988728035145,0.8803846152990851,2.1288705,99.29274,0.7146499,99.19894,0.8887412
74,2.9653866,104.44808,-0.2604072322635124,0.9654988728035145,0.8803846152990851,1.9375733,100.153656,0.46936226,100.108376,0.8819134
75,2.720099,105.35752,-0.2604072322635124,0.9654988728035145,0.8803846152990851,1.7387614,101.009384,0.2240746,101.017815,0.87851965
76,2.4748113,106.26696,-0.2604072322635124,0.9654988728035145,0.8803846152990851,1.5308727,101.863144,-0.021213055,101.92725,0.87870556
77,2.2295237,107.1764,-0.2604072322635124,0.9654988728035145,0.8803846152990851,1.3135343,102.71797,-0.2665007,102.83669,0.8820242
78,1.9842359,108.08584,-0.26040723226351264,0.9654988728035144,0.880384615299085,1.0873367,103.576324,-0.5117885,103.74613,0.8876568
79,1.7389481,108.99528,-0.26040723226351264,0.9654988728035144,0.880384615299085,0.85353816,104.4399,-0.75707626,104.65557,0.89466757
80,1.4936603,109.90472,-0.26040723226351264,0.9654988728035144,0.880384615299085,0.6137693,105.30962,-1.002364,105.56501,0.9021656
81,1.2483726,110.814156,-0.26040723226351264,0.9654988728035144,0.880384615299085,0.36977285,106.185715,-1.2476518,106.47445,0.9094337
82,1.0030848,111.723595,-0.26040723226351264,0.9654988728035144,0.880384615299085,0.123204574,107.067856,-1.4929396,107.38389,0.91595244
83,0.757797,112.63303,-0.26040723226351264,0.9654988728035144,0.880384615299085,-0.12449579,107.95533,-1.7382274,108.29333,0.92139333
84,0.5125092,113.54247,-0.26040723226351264,0.9654988728035144,0.880384615299085,-0.37218103,108.84718,-1.9835151,109.20277,0.9256081
85,0.26722148,114.45191,-0.26040723226351264,0.9654988728035144,0.880384615299085,-0.61902094,109.74234,-2.228803,110.112206,0.9285665
86,0.021933725,115.36135,-0.26040723226351264,0.9654988728035144,0.880384615299085,-0.86449516,110.63975,-2.4740906,111.021645,0.93037516
87,-0.22335403,116.27079,-0.26040723226351264,0.9654988728035144,0.880384615299085,-1.1083564,111.538414,-2.7193785,111.93108,0.9311657
88,-0.4686418,117.18023,-0.26040723226351264,0.9654988728035144,0.880384615299085,-1.3505877,112.437515,-2.9646661,112.84052,0.9311601
89,-0.71392953,118.08967,-0.26040723226351264,0.9654988728035144,0.880384615299085,-1.5913396,113.336395,-3.2099538,113.74996,0.93056256
90,-0.9592173,118.99911,-0.26040723226351264,0.9654988728035144,0.880384615299085,-1.830874,114.23458,-3.4552417,114.6594,0.9295775
91,-1.2045051,119.90855,-0.26040723226351264,0.9654988728035144,0.880384615299085,-2.069513,115.1318,-3.7005296,115.56884,0.92841077
92,-1.4497929,120.817986,-0.26040723226351264,0.9654988728035144,0.880384615299085,-2.3075912,116.02792,-3.9458172,116.47828,0.9272123
93,-1.6950806,121.727425,-0.26040723226351264,0.9654988728035144,0.880384615299085,-2.5454211,116.92298,-4.191105,117.38772,0.9261163
94,-1.9403684,122.63686,-0.26040723226351264,0.9654988728035144,0.880384615299085,-2.7832592,117.81708,-4.436393,118.29716,0.9251893
95,-2.185656,123.5463,-0.2604072322635124,0.9654988728035145,0.8803846152990851,-3.0213,118.710396,-4.6816807,119.2066,0.92448956
96,-2.4309437,124.45574,-0.2604072322635124,0.9654988728035145,0.8803846152990851,-3.2596705,119.603134,-4.926968,120.116035,0.92401415
97,-2.8759303,123.73199,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.4984317,120.4955,1.9937758,124.89352,0.9237539
98,-3.320917,123.00823,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.4994452,120.62344,1.5487893,124.16976,0.12794895
99,-3.7659035,122.28448,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.5011873,120.74874,1.1038027,123.44601,0.12530966
0,-4.21089,121.56072,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.5029383,120.869675,0.65881634,122.72225,0.120946206
0,-4.655876,120.83697,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.5028768,120.98028,0.21383,121.9985,0.11060335
1,-5.1008625,120.11321,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.4919279,121.0444,-0.23115635,121.27474,0.06505307
2,-5.545849,119.38946,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.4345484,120.89716,-0.6761427,120.55099,0.1580251
3,-5.990835,118.6657,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.294389,120.292175,-1.121129,119.82723,0.6210115
4,-6.4358215,117.94195,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.1370723,119.33665,-1.5661154,119.10348,0.9683919
5,-6.880808,117.21819,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.1437886,118.237,-2.0111017,118.37972,1.099668
6,-7.325794,116.49444,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.4933648,117.13407,-2.456088,117.65597,1.1570022
7,-7.7707806,115.77068,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-3.9519005,116.0778,-2.9010744,116.93221,1.151508
8,-8.215767,115.04693,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-4.404375,115.08273,-3.3460608,116.20846,1.093108
9,-8.660753,114.32317,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-4.846798,114.15424,-3.791047,115.4847,1.0285091
10,-9.10574,113.59942,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-5.2856007,113.28498,-4.2360334,114.76095,0.97373784
11,-9.550726,112.87566,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-5.724948,112.46204,-4.68102,114.03719,0.93287265
12,-9.995712,112.15191,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-6.166529,111.67292,-5.126006,113.31344,0.90427315
13,-10.440699,111.428154,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-6.610658,110.90767,-5.5709925,112.58968,0.8847937
14,-10.885685,110.7044,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-7.057058,110.159065,-6.015979,111.86593,0.87159646
15,-11.330671,109.980644,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-7.5052724,109.42202,-6.460965,111.14217,0.8626309
16,-11.775658,109.25689,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-7.954858,108.692986,-6.9059515,110.41842,0.85651517
17,-12.220644,108.533134,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-8.405439,107.969505,-7.350938,109.694664,0.8523188
18,-12.66563,107.80938,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-8.856732,107.24988,-7.795924,108.97091,0.8494286
19,-13.110617,107.085625,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-9.30853,106.53291,-8.240911,108.247154,0.8474428
20,-13.555603,106.36187,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-9.760691,105.817795,-8.685897,107.5234,0.8460755
21,-14.000589,105.638115,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-10.213133,105.10396,-9.130883,106.799644,0.845143
22,-14.445576,104.91436,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-10.665831,104.391,-9.57587,106.07589,0.84453905
23,-14.890562,104.190605,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-11.118823,103.67866,-10.020856,105.352135,0.8441755
24,-15.335548,103.46685,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-11.572229,102.96677,-10.465842,104.62838,0.844018
25,-15.780535,102.743095,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-12.026294,102.2552,-10.910829,103.904625,0.8440951
26,-16.225521,102.01934,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-12.481445,101.543945,-11.355815,103.18087,0.84442335
27,-16.670507,101.295586,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-12.938413,100.833015,-11.800801,102.457115,0.84512746
28,-17.115494,100.57183,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-13.398314,100.12252,-12.245788,101.73336,0.84635264
29,-17.56048,99.848076,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-13.86273,99.41268,-12.690774,101.009605,0.8482647
30,-18.005466,99.12432,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-14.333495,98.703926,-13.13576,100.28585,0.85085493
31,-18.450453,98.400566,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-14.811943,97.99696,-13.580747,99.562096,0.85364425
32,-18.89544,97.67681,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-15.297574,97.29301,-14.025733,98.83834,0.85521483
33,-19.340425,96.95306,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-15.787161,96.593704,-14.470719,98.114586,0.8536507
34,-19.785412,96.2293,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-16.275768,95.90035,-14.915706,97.39083,0.848218
35,-20.230398,95.50555,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-16.759253,95.212524,-15.360692,96.667076,0.8407523
36,-20.675385,94.78179,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-17.235735,94.52786,-15.805678,95.94332,0.83414465
37,-21.12037,94.05804,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-17.705297,93.843475,-16.250664,95.21957,0.82998484
38,-21.565357,93.33428,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-18.168886,93.15768,-16.695652,94.49581,0.82778883
39,-22.010344,92.61053,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-18.62724,92.47153,-17.140636,93.77206,0.82515985
40,-22.45533,91.88677,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-19.079794,91.791145,-17.585625,93.0483,0.81714445
41,-22.900316,91.16302,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-19.523945,91.129105,-18.03061,92.32455,0.7972252
42,-23.345303,90.43926,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-19.957924,90.49274,-18.475597,91.60079,0.7702609
43,-23.790289,89.71551,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-20.386892,89.86377,-18.920582,90.87704,0.7613237
44,-24.235275,88.99175,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-20.819168,89.21868,-19.36557,90.15328,0.77653146
45,-24.680262,88.268,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-21.258427,88.55192,-19.810555,89.42953,0.79844934
46,-25.125248,87.54424,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-21.70468,87.868675,-20.255543,88.70577,0.81606513
47,-25.570234,86.82049,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-22.15942,87.17644,-20.700527,87.98202,0.8282404
48,-26.01522,86.09673,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-22.630833,86.48404,-21.145515,87.25826,0.83764255
49,-26.460207,85.37298,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-23.134897,85.80468,-21.5905,86.53451,0.84593755
50,-26.905193,84.64922,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-23.67003,85.15239,-22.035488,85.81075,0.8437123
51,-27.35018,83.92547,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-24.189985,84.52043,-22.480473,85.087,0.8183665
52,-27.795166,83.20171,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-24.652376,83.87393,-22.92546,84.36324,0.79483783
53,-28.240152,82.47796,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-25.054562,83.17984,-23.370445,83.63949,0.80219483
54,-28.685139,81.7542,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-25.429049,82.42731,-23.815434,82.91573,0.8405631
55,-29.130125,81.03045,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-25.80716,81.62472,-24.260418,82.19198,0.8871965
56,-29.575111,80.306694,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-26.19881,80.78756,-24.705406,81.46822,0.9242427
57,-30.020098,79.58294,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-26.603907,79.930626,-25.15039,80.74447,0.9478597
58,-30.465084,78.859184,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-27.020617,79.06704,-25.595379,80.02071,0.95886844
59,-30.91007,78.13543,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-27.446129,78.20993,-26.040363,79.29696,0.9569204
60,-31.355057,77.411674,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-27.878334,77.37105,-26.485352,78.573204,0.94367635
61,-31.800043,76.68792,-0.5237534584692662,-0.8518698930831414,0.659127688952371,-28.316004,76.55739,-26.930336,77.84945,0.9239031
62,-32.24503,75.964165,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-28.758219,75.77088,-27.375324,77.125694,0.90230083
63,-32.690018,75.24041,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-29.204657,75.011635,-27.820312,76.40194,0.8807738
64,-33.135006,74.516655,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-29.656649,74.28256,-28.2653,75.678185,0.8578133
65,-33.579994,73.7929,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-30.118105,73.59254,-28.710289,74.95443,0.83010656
66,-34.024982,73.069145,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-30.589382,72.94882,-29.155277,74.230675,0.79779136
67,-34.46997,72.34539,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-31.05117,72.331894,-29.600266,73.50692,0.7706157
68,-34.91496,71.621635,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-31.486128,71.69907,-30.045254,72.783165,0.7678863
69,-35.359947,70.89788,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-31.91546,71.03298,-30.490242,72.05941,0.79246765
70,-35.804935,70.174126,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-32.35476,70.34353,-30.93523,71.335655,0.8175138
71,-36.249924,69.45037,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-32.80153,69.64313,-31.380219,70.6119,0.8307618
72,-36.694912,68.726616,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-33.251556,68.93833,-31.825207,69.888145,0.83621883
73,-37.1399,68.00286,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-33.703827,68.23279,-32.270195,69.16439,0.8380574
74,-37.58489,67.279106,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-34.161934,67.53243,-32.715183,68.440636,0.8368751
75,-38.029877,66.55535,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-34.63621,66.852066,-33.16017,67.71688,0.8293598
76,-38.474865,65.8316,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-35.126324,66.20419,-33.60516,66.993126,0.8123727
77,-38.919853,65.10784,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-35.605995,65.57207,-34.050148,66.26937,0.7935161
78,-39.36484,64.38409,-0.5237534584692631,-0.8518698930831432,0.6591276889523716,-36.067455,64.933525,-34.495136,65.545616,0.78783345
79,-39.80983,63.660328,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-36.518204,64.27971,-34.940125,64.82186,0.7941346
80,-40.254818,62.93657,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-36.964764,63.61073,-35.385113,64.0981,0.8043317
81,-40.699806,62.21281,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-37.41045,62.930264,-35.8301,63.374344,0.8134309
82,-41.144794,61.48905,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-37.85668,62.244102,-36.27509,62.650585,0.8184985
83,-41.589783,60.765293,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-38.30375,61.56274,-36.720078,61.926826,0.8149378
84,-42.03477,60.041534,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-38.748573,60.903587,-37.165066,61.203068,0.7952052
85,-42.47976,59.317776,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-39.18418,60.27175,-37.610054,60.47931,0.7674444
86,-42.924747,58.594017,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-39.612778,59.644466,-38.055042,59.75555,0.7597246
87,-43.369736,57.87026,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-40.04235,59.004025,-38.50003,59.03179,0.7711672
88,-43.814724,57.1465,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-40.477943,58.34762,-38.94502,58.308033,0.7877883
89,-44.259712,56.42274,-0.5237534584692669,-0.851869893083141,0.6591276889523707,-40.924038,57.678074,-39.390007,57.584274,0.8045432
