Frame,Leader_X,Leader_Y,Leader_Dir_X,Leader_Dir_Y,Leader_speed,Follower1_X,Follower1_Y,Follower1_target_x,Follower1_target_y,Follower1_speed
49,47.078484,-46.679253,0.7101113961297495,-0.7040893445342414,0.9192355747797014,46.51092,-42.174484,47.057167,-41.67298,1.2542678
50,48.00159,-47.594532,0.7101113961297495,-0.7040893445342414,0.9192355747797014,47.446426,-43.00168,47.980274,-42.58826,1.2487673
51,48.924698,-48.50981,0.7101113961297495,-0.7040893445342414,0.9192355747797014,48.384518,-43.81525,48.90338,-43.50354,1.2417384
52,49.847805,-49.42509,0.7101113961297495,-0.7040893445342414,0.9192355747797014,49.32476,-44.61307,49.82649,-44.41882,1.2331159
53,50.770912,-50.34037,0.7101113961297495,-0.7040893445342414,0.9192355747797014,50.2669,-45.393642,50.749596,-45.3341,1.2234854
54,51.69402,-51.25565,0.7101113961297495,-0.7040893445342414,0.9192355747797014,51.211704,-46.157417,51.672703,-46.24938,1.214911
55,52.617126,-52.17093,0.7101113961297495,-0.7040893445342414,0.9192355747797014,52.162056,-46.90841,52.59581,-47.164658,1.2112626
56,53.540234,-53.08621,0.7101113961297495,-0.7040893445342414,0.9192355747797014,53.122334,-47.65388,53.518917,-48.079937,1.2156732
57,54.46334,-54.001488,0.7101113961297495,-0.7040893445342414,0.9192355747797014,54.09526,-48.4012,54.442024,-48.995216,1.2268137
58,55.386448,-54.916767,0.7101113961297495,-0.7040893445342414,0.9192355747797014,55.08032,-49.15572,55.36513,-49.910496,1.2408223
59,56.309555,-55.832047,0.7101113961297495,-0.7040893445342414,0.9192355747797014,56.074783,-49.920906,56.28824,-50.825775,1.2547791
60,57.232662,-56.747326,0.7101113961297495,-0.7040893445342414,0.9192355747797014,57.075024,-50.698967,57.211346,-51.741055,1.2672251
61,58.15577,-57.662605,0.7101113961297495,-0.7040893445342414,0.9192355747797014,58.07729,-51.49121,58.134453,-52.656334,1.277571
62,59.078876,-58.577885,0.7101113961297495,-0.7040893445342414,0.9192355747797014,59.07812,-52.29821,59.05756,-53.571613,1.2856561
63,60.001984,-59.493164,0.7101113961297495,-0.7040893445342414,0.9192355747797014,60.074615,-53.11988,59.980667,-54.486893,1.2915663
64,60.92509,-60.408443,0.7101113961297495,-0.7040893445342414,0.9192355747797014,61.06454,-53.95558,60.903774,-55.402172,1.2955109
65,61.848198,-61.323723,0.7101113961297495,-0.7040893445342414,0.9192355747797014,62.046383,-54.80422,61.82688,-56.31745,1.2977664
66,62.771305,-62.239002,0.7101113961297495,-0.7040893445342414,0.9192355747797014,63.019302,-55.66438,62.74999,-57.23273,1.2986335
67,63.694412,-63.15428,0.7101113961297495,-0.7040893445342414,0.9192355747797014,63.983036,-56.53447,63.673096,-58.14801,1.298399
68,64.61752,-64.069565,0.7101113961297524,-0.7040893445342389,0.9192355747797017,64.93778,-57.412827,64.59621,-59.063293,1.2973247
69,65.540634,-64.98485,0.7101113961297524,-0.7040893445342389,0.9192355747797017,65.88406,-58.297832,65.51932,-59.978577,1.2956405
70,66.463745,-65.90013,0.7101113961297524,-0.7040893445342389,0.9192355747797017,66.82264,-59.18797,66.44243,-60.89386,1.2935486
71,67.386856,-66.815414,0.7101113961297524,-0.7040893445342389,0.9192355747797017,67.754395,-60.08188,67.36554,-61.809143,1.2912171
72,68.30997,-67.7307,0.7101113961297524,-0.7040893445342389,0.9192355747797017,68.68028,-60.978386,68.28865,-62.724426,1.2887956
73,69.23308,-68.64598,0.7101113961297524,-0.7040893445342389,0.9192355747797017,69.601265,-61.876503,69.21176,-63.63971,1.2863991
74,70.15619,-69.561264,0.7101113961297524,-0.7040893445342389,0.9192355747797017,70.518265,-62.775433,70.13487,-64.55499,1.2841196
75,71.0793,-70.47655,0.7101113961297524,-0.7040893445342389,0.9192355747797017,71.43215,-63.67455,71.05798,-65.470276,1.2820296
76,72.00241,-71.39183,0.7101113961297524,-0.7040893445342389,0.9192355747797017,72.34371,-64.573395,71.981094,-66.38556,1.2801818
77,72.92552,-72.30711,0.7101113961297524,-0.7040893445342389,0.9192355747797017,73.25362,-65.47166,72.904205,-67.30084,1.2785933
78,73.84863,-73.2224,0.7101113961297524,-0.7040893445342389,0.9192355747797017,74.162445,-66.36913,73.82732,-68.216125,1.2772757
79,74.77174,-74.13768,0.7101113961297524,-0.7040893445342389,0.9192355747797017,75.07067,-67.26571,74.75043,-69.13141,1.2762142
80,75.694855,-75.05296,0.7101113961297524,-0.7040893445342389,0.9192355747797017,75.97867,-68.16136,75.67354,-70.04669,1.2754029
81,76.617966,-75.96825,0.7101113961297524,-0.7040893445342389,0.9192355747797017,76.88673,-69.05612,76.59665,-70.961975,1.2748197
82,77.54108,-76.88353,0.7101113961297524,-0.7040893445342389,0.9192355747797017,77.795044,-69.95004,77.51976,-71.87726,1.2744157
83,78.46419,-77.79881,0.7101113961297524,-0.7040893445342389,0.9192355747797017,78.703766,-70.84322,78.44287,-72.79254,1.2741851
84,79.3873,-78.714096,0.7101113961297524,-0.7040893445342389,0.9192355747797017,79.612976,-71.73576,79.36598,-73.707825,1.2740843
85,80.31041,-79.62938,0.7101113961297524,-0.7040893445342389,0.9192355747797017,80.522736,-72.62777,80.28909,-74.62311,1.2741024
86,81.23352,-80.54466,0.7101113961297524,-0.7040893445342389,0.9192355747797017,81.43305,-73.519356,81.212204,-75.53839,1.2742065
87,82.15663,-81.459946,0.7101113961297524,-0.7040893445342389,0.9192355747797017,82.343925,-74.41062,82.135315,-76.453674,1.2743803
88,83.07974,-82.37523,0.7101113961297524,-0.7040893445342389,0.9192355747797017,83.25534,-75.30167,83.058426,-77.36896,1.2746129
89,84.00285,-83.29051,0.7101113961297524,-0.7040893445342389,0.9192355747797017,84.16726,-76.19258,83.98154,-78.28424,1.2748823
90,84.925964,-84.205795,0.7101113961297524,-0.7040893445342389,0.9192355747797017,85.07965,-77.08344,84.90465,-79.199524,1.2751834
91,85.849075,-85.12108,0.7101113961297524,-0.7040893445342389,0.9192355747797017,85.99248,-77.97432,85.82776,-80.11481,1.2755053
92,86.77219,-86.03636,0.7101113961297524,-0.7040893445342389,0.9192355747797017,86.9057,-78.86528,86.75087,-81.03009,1.2758478
93,87.6953,-86.951645,0.7101113961297524,-0.7040893445342389,0.9192355747797017,87.81929,-79.75637,87.67398,-81.94537,1.2762005
94,88.61841,-87.86693,0.7101113961297524,-0.7040893445342389,0.9192355747797017,88.7332,-80.647644,88.59709,-82.86066,1.2765578
95,89.54152,-88.78221,0.7101113961297524,-0.7040893445342389,0.9192355747797017,89.6474,-81.53913,89.5202,-83.77594,1.2769145
96,90.46463,-89.697495,0.7101113961297524,-0.7040893445342389,0.9192355747797017,90.56187,-82.43087,90.44331,-84.69122,1.2772814
97,91.38774,-90.61278,0.7101113961297524,-0.7040893445342389,0.9192355747797017,91.47657,-83.32288,91.366425,-85.60651,1.2776425
98,92.31085,-91.52806,0.7101113961297524,-0.7040893445342389,0.9192355747797017,92.39148,-84.215195,92.289536,-86.52179,1.2779977
99,91.4472,-90.833755,-0.7793770675839146,0.6265551743655927,0.801453149725935,93.30658,-85.10782,91.98819,-95.81075,1.2783526
0,90.58354,-90.13945,-0.7793770675839146,0.6265551743655927,0.801453149725935,93.79644,-85.84541,91.124535,-95.11645,0.8854429
0,89.71989,-89.445145,-0.7793770675839146,0.6265551743655927,0.801453149725935,94.22917,-86.5284,90.26088,-94.42214,0.8085314
1,88.85623,-88.75084,-0.7793770675839146,0.6265551743655927,0.801453149725935,94.60424,-87.25704,89.397224,-93.72784,0.81951237
2,87.99258,-88.05653,-0.7793770675839146,0.6265551743655927,0.801453149725935,94.92614,-88.074844,88.53357,-93.03353,0.8788743
3,87.12892,-87.36223,-0.7793770675839146,0.6265551743655927,0.801453149725935,94.915,-88.94059,87.669914,-92.339226,0.8658172
4,86.26527,-86.66792,-0.7793770675839146,0.6265551743655927,0.801453149725935,94.19191,-89.63425,86.80626,-91.64492,1.0020083
5,85.40161,-85.97362,-0.7793770675839146,0.6265551743655927,0.801453149725935,93.16713,-90.10456,85.942604,-90.950615,1.1275504
6,84.53796,-85.27931,-0.7793770675839146,0.6265551743655927,0.801453149725935,92.01817,-90.37704,85.07895,-90.25631,1.1808233
7,83.6743,-84.58501,-0.7793770675839146,0.6265551743655927,0.801453149725935,90.78642,-90.46071,84.215294,-89.562004,1.2345891
8,82.810646,-83.8907,-0.7793770675839146,0.6265551743655927,0.801453149725935,89.492615,-90.37568,83.35164,-88.8677,1.296599
9,81.94699,-83.196396,-0.7793770675839146,0.6265551743655927,0.801453149725935,88.15429,-90.15195,82.48798,-88.17339,1.3568976
10,81.083336,-82.50209,-0.7793770675839146,0.6265551743655927,0.801453149725935,86.78577,-89.81985,81.62433,-87.47909,1.4082416
11,80.21968,-81.807785,-0.7793770675839146,0.6265551743655927,0.801453149725935,85.39785,-89.403854,80.76067,-86.78478,1.4489176
12,79.356026,-81.11348,-0.7793770675839146,0.6265551743655927,0.801453149725935,83.999084,-88.92085,79.89702,-86.09048,1.4798094
13,78.49237,-80.419174,-0.7793770675839146,0.6265551743655927,0.801453149725935,82.59778,-88.38048,79.03336,-85.39617,1.5018867
14,77.628716,-79.72487,-0.7793770675839146,0.6265551743655927,0.801453149725935,81.20418,-87.78609,78.16971,-84.701866,1.5150653
15,76.76506,-79.03056,-0.7793770675839146,0.6265551743655927,0.801453149725935,79.83195,-87.13634,77.30605,-84.00756,1.5182856
16,75.901405,-78.33626,-0.7793770675839146,0.6265551743655927,0.801453149725935,78.49748,-86.427605,76.4424,-83.313255,1.5109926
17,75.03775,-77.64195,-0.7793770675839146,0.6265551743655927,0.801453149725935,77.21686,-85.65723,75.57874,-82.61895,1.4944836
18,74.174095,-76.94765,-0.7793770675839146,0.6265551743655927,0.801453149725935,76.00179,-84.826614,74.71509,-81.924644,1.4718355
19,73.31044,-76.25334,-0.7793770675839146,0.6265551743655927,0.801453149725935,74.8568,-83.94256,73.85143,-81.23034,1.4465727
20,72.446785,-75.55904,-0.7793770675839146,0.6265551743655927,0.801453149725935,73.77913,-83.015884,72.98778,-80.53603,1.4212991
21,71.58313,-74.86473,-0.7793770675839146,0.6265551743655927,0.801453149725935,72.761406,-82.05892,72.12412,-79.84173,1.3969744
22,70.719475,-74.170425,-0.7793770675839146,0.6265551743655927,0.801453149725935,71.79474,-81.08368,71.26047,-79.14742,1.373151
23,69.85582,-73.47612,-0.7793770675839146,0.6265551743655927,0.801453149725935,70.87067,-80.101204,70.39681,-78.45312,1.3487651
24,68.992165,-72.781815,-0.7793770675839146,0.6265551743655927,0.801453149725935,69.981735,-79.12166,69.53316,-77.75881,1.3227655
25,68.12851,-72.08751,-0.7793770675839146,0.6265551743655927,0.801453149725935,69.12106,-78.15447,68.6695,-77.06451,1.2946833
26,67.264854,-71.3932,-0.7793770675839146,0.6265551743655927,0.801453149725935,68.28136,-77.20821,67.80585,-76.3702,1.2651135
27,66.4012,-70.6989,-0.7793770675839146,0.6265551743655927,0.801453149725935,67.453896,-76.289856,66.94219,-75.675896,1.2361526
28,65.537544,-70.00459,-0.7793770675839146,0.6265551743655927,0.801453149725935,66.62834,-75.40354,66.07854,-74.98159,1.211236
29,64.67389,-69.31029,-0.7793770675839146,0.6265551743655927,0.801453149725935,65.79454,-74.54949,65.21488,-74.287285,1.1935767
30,63.810234,-68.61598,-0.7793770675839146,0.6265551743655927,0.801453149725935,64.94616,-73.72405,64.35123,-73.59298,1.183681
31,62.94658,-67.92168,-0.7793770675839146,0.6265551743655927,0.801453149725935,64.08252,-72.921364,63.487568,-72.898674,1.1790601
32,62.082924,-67.22737,-0.7793770675839146,0.6265551743655927,0.801453149725935,63.206524,-72.135544,62.623913,-72.20437,1.1768099
33,61.21927,-66.533066,-0.7793770675839146,0.6265551743655927,0.801453149725935,62.32178,-71.36183,61.760258,-71.51006,1.1753298
34,60.355614,-65.83876,-0.7793770675839146,0.6265551743655927,0.801453149725935,61.431152,-70.59676,60.896603,-70.81576,1.1741163
35,59.49196,-65.144455,-0.7793770675839146,0.6265551743655927,0.801453149725935,60.536526,-69.83789,60.032948,-70.12145,1.1731347
36,58.628304,-64.45015,-0.7793770675839146,0.6265551743655927,0.801453149725935,59.638992,-69.08346,59.169292,-69.42715,1.1724908
37,57.76465,-63.75584,-0.7793770675839146,0.6265551743655927,0.801453149725935,58.739094,-68.332184,58.305637,-68.73284,1.1722757
38,56.900993,-63.06153,-0.7793770675839146,0.6265551743655927,0.801453149725935,57.837013,-67.58313,57.441982,-68.03853,1.172532
39,56.03734,-62.36722,-0.7793770675839146,0.6265551743655927,0.801453149725935,56.93273,-66.835655,56.578327,-67.34422,1.1732193
40,55.173683,-61.672913,-0.7793770675839146,0.6265551743655927,0.801453149725935,56.02615,-66.089424,55.714672,-66.64991,1.1742026
41,54.310028,-60.978603,-0.7793770675839146,0.6265551743655927,0.801453149725935,55.117195,-65.34443,54.851017,-65.955605,1.1752516
42,53.446373,-60.284294,-0.7793770675839146,0.6265551743655927,0.801453149725935,54.205936,-64.60105,53.987362,-65.26129,1.1760113
43,52.582718,-59.589985,-0.7793770675839146,0.6265551743655927,0.801453149725935,53.292675,-63.860153,53.123707,-64.566986,1.1760002
44,51.719063,-58.895676,-0.7793770675839146,0.6265551743655927,0.801453149725935,52.378044,-63.12315,52.26005,-63.872677,1.1746163
45,50.855408,-58.201366,-0.7793770675839146,0.6265551743655927,0.801453149725935,51.46308,-62.392036,51.396397,-63.178368,1.1711891
46,49.991753,-57.507057,-0.7793770675839146,0.6265551743655927,0.801453149725935,50.549194,-61.669308,50.53274,-62.48406,1.1651293
47,49.128098,-56.812748,-0.7793770675839146,0.6265551743655927,0.801453149725935,49.63805,-60.957672,49.669086,-61.78975,1.1561182
48,48.264442,-56.11844,-0.7793770675839146,0.6265551743655927,0.801453149725935,48.731323,-60.25953,48.80543,-61.09544,1.1443589
49,47.400787,-55.42413,-0.7793770675839146,0.6265551743655927,0.801453149725935,47.83044,-59.576298,47.941776,-60.40113,1.1306611
50,46.537132,-54.72982,-0.7793770675839146,0.6265551743655927,0.801453149725935,46.936428,-58.907864,47.07812,-59.70682,1.1162717
51,45.673477,-54.03551,-0.7793770675839146,0.6265551743655927,0.801453149725935,46.050007,-58.252453,46.214466,-59.012512,1.1024091
52,44.809822,-53.3412,-0.7793770675839146,0.6265551743655927,0.801453149725935,45.171806,-57.607,45.35081,-58.318203,1.0898842
53,43.946167,-52.646893,-0.7793770675839146,0.6265551743655927,0.801453149725935,44.302517,-56.96794,44.487156,-57.623894,1.0789152
54,43.08251,-51.952583,-0.7793770675839146,0.6265551743655927,0.801453149725935,43.44286,-56.33206,43.6235,-56.929585,1.069277
55,42.218857,-51.258274,-0.7793770675839146,0.6265551743655927,0.801453149725935,42.59345,-55.69709,42.759846,-56.235275,1.0605131
56,41.3552,-50.563965,-0.7793770675839146,0.6265551743655927,0.801453149725935,41.754677,-55.06193,41.89619,-55.540966,1.0521239
57,40.491547,-49.869656,-0.7793770675839146,0.6265551743655927,0.801453149725935,40.926727,-54.426575,41.032536,-54.846657,1.0436373
58,39.62789,-49.175346,-0.7793770675839146,0.6265551743655927,0.801453149725935,40.109634,-53.79184,40.16888,-54.152348,1.0346639
59,38.764236,-48.481037,-0.7793770675839146,0.6265551743655927,0.801453149725935,39.30329,-53.15917,39.305225,-53.45804,1.0249206
60,37.90058,-47.786728,-0.7793770675839146,0.6265551743655927,0.801453149725935,38.50719,-52.530445,38.44157,-52.76373,1.0144304
61,37.036926,-47.09242,-0.7793770675839146,0.6265551743655927,0.801453149725935,37.71954,-51.907803,37.577915,-52.06942,1.0040308
62,36.17327,-46.39811,-0.7793770675839146,0.6265551743655927,0.801453149725935,36.935455,-51.293163,36.71426,-51.37511,0.9962779
63,35.309616,-45.7038,-0.7793770675839146,0.6265551743655927,0.801453149725935,36.1472,-50.68713,35.850605,-50.6808,0.9942939
64,34.44596,-45.00949,-0.7793770675839146,0.6265551743655927,0.801453149725935,35.349564,-50.088173,34.98695,-49.986492,0.99748474
65,33.582306,-44.31518,-0.7793770675839146,0.6265551743655927,0.801453149725935,34.541515,-49.493534,34.123295,-49.292183,1.0032634
66,32.71865,-43.620872,-0.7793770675839146,0.6265551743655927,0.801453149725935,33.723843,-48.90047,33.25964,-48.597874,1.0101054
67,31.854994,-42.926563,-0.7793770675839132,0.6265551743655942,0.8014531497259345,32.897755,-48.306736,32.395985,-47.903564,1.0173211
68,30.991337,-42.232254,-0.7793770675839132,0.6265551743655942,0.8014531497259345,32.06447,-47.710632,31.532326,-47.209255,1.0245514
69,30.12768,-41.537945,-0.7793770675839132,0.6265551743655942,0.8014531497259345,31.225096,-47.11093,30.668669,-46.514946,1.0315946
70,29.264023,-40.843636,-0.7793770675839132,0.6265551743655942,0.8014531497259345,30.380623,-46.506767,29.805012,-45.820637,1.0383394
71,28.400366,-40.149326,-0.7793770675839132,0.6265551743655942,0.8014531497259345,29.531918,-45.89752,28.941355,-45.126328,1.0447416
72,27.536709,-39.455017,-0.7793770675839132,0.6265551743655942,0.8014531497259345,28.679737,-45.282692,28.077698,-44.43202,1.05082
73,26.673052,-38.760708,-0.7793770675839132,0.6265551743655942,0.8014531497259345,27.824745,-44.66177,27.21404,-43.73771,1.0566719
74,25.809395,-38.0664,-0.7793770675839132,0.6265551743655942,0.8014531497259345,26.96753,-44.034016,26.350384,-43.0434,1.0624944
75,24.945738,-37.37209,-0.7793770675839132,0.6265551743655942,0.8014531497259345,26.108625,-43.398182,25.486727,-42.34909,1.0686442
76,24.08208,-36.67778,-0.7793770675839132,0.6265551743655942,0.8014531497259345,25.24856,-42.752117,24.62307,-41.65478,1.0756915
77,23.218424,-35.98347,-0.7793770675839132,0.6265551743655942,0.8014531497259345,24.387913,-42.092327,23.759413,-40.960472,1.0844522
78,22.354767,-35.28916,-0.7793770675839132,0.6265551743655942,0.8014531497259345,23.527422,-41.413857,22.895756,-40.266163,1.095795
79,21.49111,-34.594852,-0.7793770675839132,0.6265551743655942,0.8014531497259345,22.668085,-40.71102,22.032099,-39.571854,1.1101518
80,20.627453,-33.900543,-0.7793770675839132,0.6265551743655942,0.8014531497259345,21.810959,-39.97912,21.168442,-38.877544,1.127097
81,19.763796,-33.206234,-0.7793770675839132,0.6265551743655942,0.8014531497259345,20.956276,-39.215515,20.304785,-38.183235,1.146112
82,18.900139,-32.511925,-0.7793770675839132,0.6265551743655942,0.8014531497259345,20.10227,-38.418777,19.441128,-37.488926,1.1679542
83,18.036482,-31.817616,-0.7793770675839148,0.6265551743655923,0.8014531497259348,19.245296,-37.58858,18.57747,-36.794617,1.1931596
84,17.172825,-31.123306,-0.7793770675839148,0.6265551743655923,0.8014531497259348,18.381691,-36.72881,17.713814,-36.100307,1.2186147
85,16.309168,-30.428997,-0.7793770675839148,0.6265551743655923,0.8014531497259348,17.509424,-35.84844,16.850157,-35.406,1.2393154
86,15.445512,-29.734688,-0.7793770675839148,0.6265551743655923,0.8014531497259348,16.627213,-34.9571,15.986502,-34.71169,1.2541059
87,14.581856,-29.040379,-0.7793770675839148,0.6265551743655923,0.8014531497259348,15.731939,-34.060787,15.122845,-34.01738,1.2668427
88,13.7182,-28.34607,-0.7793770675839148,0.6265551743655923,0.8014531497259348,14.817114,-33.160442,14.25919,-33.32307,1.28356
89,12.854544,-27.65176,-0.7793770675839148,0.6265551743655923,0.8014531497259348,13.874029,-32.252728,13.395533,-32.62876,1.3089519
90,11.990888,-26.95745,-0.7793770675839148,0.6265551743655923,0.8014531497259348,12.895786,-31.33318,12.5318775,-31.934452,1.3425825
91,11.127232,-26.263142,-0.7793770675839148,0.6265551743655923,0.8014531497259348,11.883534,-30.40193,11.6682205,-31.240143,1.3754561
92,10.263576,-25.568832,-0.7793770675839148,0.6265551743655923,0.8014531497259348,10.855735,-29.470276,10.804565,-30.545834,1.3872099
93,9.3999195,-24.874523,-0.7793770675839148,0.6265551743655923,0.8014531497259348,9.859023,-28.568178,9.940908,-29.851524,1.3443267
94,8.536263,-24.180214,-0.7793770675839148,0.6265551743655923,0.8014531497259348,8.955237,-27.750051,9.077253,-29.157215,1.2190815
95,7.672607,-23.485905,-0.7793770675839151,0.6265551743655918,0.801453149725935,8.1567545,-27.058445,8.213596,-28.462906,1.056359
96,6.8089504,-22.791595,-0.7793770675839151,0.6265551743655918,0.801453149725935,7.398084,-26.45854,7.34994,-27.768597,0.9671953
97,5.945294,-22.097286,-0.7793770675839151,0.6265551743655918,0.801453149725935,6.618077,-25.889683,6.4862833,-27.074287,0.96540666
98,6.5002217,-21.369884,0.60653854277456,0.7950540837760116,0.669140312614545,5.7906284,-25.311413,1.5385838,-22.03723,1.0094885
