Frame,Leader_X,Leader_Y,Leader_Dir_X,Leader_Dir_Y,Leader_speed,Follower1_X,Follower1_Y,Follower1_target_x,Follower1_target_y,Follower1_speed
50,-43.738056,36.31263,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-43.84956,32.466835,-43.27566,31.327713,1.0785177
51,-44.579174,37.01095,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-44.675106,33.16278,-44.11678,32.02603,1.0797533
52,-45.42029,37.709267,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-45.502697,33.85813,-44.957897,32.72435,1.0809345
53,-46.26141,38.407585,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-46.332085,34.553043,-45.799015,33.42267,1.0820289
54,-47.102528,39.105904,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-47.16303,35.247635,-46.640133,34.120987,1.0830168
55,-47.943645,39.804222,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-47.995296,35.941998,-47.48125,34.819305,1.0838861
56,-48.784763,40.50254,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-48.828686,36.63621,-48.32237,35.517624,1.0846523
57,-49.62588,41.20086,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-49.66301,37.33033,-49.163486,36.215942,1.0853096
58,-50.467,41.899178,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-50.49811,38.0244,-50.004604,36.91426,1.0858762
59,-51.308117,42.597496,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-51.33385,38.71845,-50.845722,37.61258,1.086354
60,-52.149235,43.295815,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-52.170113,39.41251,-51.68684,38.310898,1.0867635
61,-52.990353,43.994133,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-53.006798,40.106606,-52.527958,39.009216,1.0871112
62,-53.83147,44.69245,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-53.84381,40.800755,-53.369076,39.707535,1.0873978
63,-54.67259,45.39077,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-54.681084,41.494965,-54.210194,40.405853,1.0876365
64,-55.513706,46.08909,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-55.51856,42.189255,-55.05131,41.10417,1.0878432
65,-56.354824,46.787407,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-56.356174,42.88363,-55.89243,41.80249,1.0880054
66,-57.195942,47.485725,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-57.193893,43.578094,-56.733547,42.50081,1.0881432
67,-58.03706,48.184044,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-58.031673,44.272655,-57.574665,43.199127,1.088251
68,-58.878178,48.882362,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-58.869488,44.96732,-58.415783,43.897446,1.0883431
69,-59.719296,49.58068,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-59.70731,45.662086,-59.2569,44.595764,1.0884148
70,-60.560413,50.279,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-60.545113,46.35696,-60.09802,45.294083,1.0884683
71,-61.40153,50.977318,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-61.38288,47.05194,-60.939137,45.9924,1.0885102
72,-62.24265,51.675636,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-62.220604,47.74703,-61.780254,46.69072,1.088543
73,-63.083767,52.373955,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-63.058266,48.442226,-62.621372,47.389038,1.0885668
74,-63.924885,53.072273,-0.7693942649303341,0.6387741894381072,0.7859898515822624,-63.89586,49.13753,-63.46249,48.087357,1.0885822
75,-64.766,53.77059,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-64.733376,49.832943,-64.303604,48.785675,1.0885917
76,-65.60712,54.46891,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-65.57081,50.52846,-65.14472,49.483994,1.0885953
77,-66.448235,55.16723,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-66.40815,51.224083,-65.98584,50.182312,1.0885907
78,-67.28935,55.865547,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-67.2454,51.919804,-66.82696,50.88063,1.0885837
79,-68.13047,56.563866,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-68.08256,52.615623,-67.668076,51.57895,1.0885767
80,-68.97159,57.262184,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-68.919624,53.31154,-68.50919,52.277267,1.0885671
81,-69.812706,57.960503,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-69.75659,54.007553,-69.35031,52.975586,1.0885544
82,-70.653824,58.65882,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-70.59346,54.70366,-70.19143,53.673904,1.0885366
83,-71.49494,59.35714,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-71.43024,55.39985,-71.03255,54.372223,1.0885199
84,-72.33606,60.055458,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-72.266914,56.096127,-71.873665,55.07054,1.0884998
85,-73.17718,60.753777,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-73.1035,56.79249,-72.71478,55.76886,1.0884831
86,-74.018295,61.452095,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-73.939995,57.48893,-73.5559,56.46718,1.088464
87,-74.85941,62.150414,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-74.7764,58.18545,-74.39702,57.165497,1.088445
88,-75.70053,62.848732,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-75.61271,58.882042,-75.23814,57.863815,1.0884185
89,-76.54165,63.54705,-0.7693942649303315,0.6387741894381105,0.7859898515822619,-76.44894,59.5787,-76.079254,58.562134,1.088398
90,-77.38277,64.24537,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-77.28508,60.27543,-76.92037,59.260452,1.0883775
91,-78.223885,64.94369,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-78.12114,60.97222,-77.76149,59.95877,1.0883545
92,-79.065,65.642006,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-78.95712,61.66907,-78.60261,60.65709,1.0883325
93,-79.90612,66.340324,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-79.79302,62.365982,-79.443726,61.355408,1.0883071
94,-80.74724,67.03864,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-80.62885,63.062946,-80.28484,62.053726,1.0882887
95,-81.588356,67.73696,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-81.46461,63.75996,-81.12596,62.752045,1.0882618
96,-82.429474,68.43528,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-82.30029,64.45702,-81.96708,63.450363,1.0882409
97,-83.27059,69.1336,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-83.13591,65.15413,-82.8082,64.14868,1.088215
98,-84.11171,69.83192,-0.7693942649303346,0.6387741894381065,0.7859898515822624,-83.971466,65.85128,-83.649315,64.847,1.0881974
99,-83.27361,69.10907,0.757252522913466,-0.6531222064370423,0.7909897854504079,-84.80696,66.54847,-83.642235,74.1018,1.0881749
0,-82.43552,68.38622,0.757252522913466,-0.6531222064370423,0.7909897854504079,-84.83901,66.53633,-82.80414,73.37895,0.03427261
0,-81.59742,67.663376,0.757252522913466,-0.6531222064370423,0.7909897854504079,-84.85613,66.538284,-81.96604,72.656105,0.017231409
1,-80.75932,66.94053,0.757252522913466,-0.6531222064370423,0.7909897854504079,-84.82295,66.58712,-81.127945,71.93326,0.05904116
2,-79.92123,66.21768,0.757252522913466,-0.6531222064370423,0.7909897854504079,-84.654335,66.76237,-80.28985,71.21041,0.24319407
3,-79.08313,65.494835,0.757252522913466,-0.6531222064370423,0.7909897854504079,-84.267494,67.141525,-79.45175,70.487564,0.5416702
4,-78.24503,64.77199,0.757252522913466,-0.6531222064370423,0.7909897854504079,-83.6922,67.67537,-78.613655,69.76472,0.7848269
5,-77.40694,64.04914,0.757252522913466,-0.6531222064370423,0.7909897854504079,-82.97777,68.16445,-77.77556,69.04187,0.8658027
6,-76.56884,63.326294,0.757252522913466,-0.6531222064370423,0.7909897854504079,-82.096054,68.292435,-76.93746,68.31902,0.89095396
7,-75.73074,62.603447,0.757252522913466,-0.6531222064370423,0.7909897854504079,-81.084,68.05021,-76.099365,67.596176,1.040638
8,-74.89265,61.8806,0.757252522913466,-0.6531222064370423,0.7909897854504079,-80.016716,67.617065,-75.26127,66.87333,1.1518279
9,-74.05455,61.157753,0.757252522913466,-0.6531222064370423,0.7909897854504079,-78.92469,67.08439,-74.42317,66.15048,1.2150164
10,-73.21645,60.434906,0.757252522913466,-0.6531222064370423,0.7909897854504079,-77.81964,66.49292,-73.585075,65.427635,1.253383
11,-72.37836,59.71206,0.757252522913466,-0.6531222064370423,0.7909897854504079,-76.70708,65.86317,-72.74698,64.70479,1.2784318
12,-71.54026,58.989212,0.757252522913466,-0.6531222064370423,0.7909897854504079,-75.590096,65.20668,-71.90888,63.981937,1.2956165
13,-70.70216,58.266365,0.757252522913466,-0.6531222064370423,0.7909897854504079,-74.47073,64.53056,-71.070786,63.25909,1.3077099
14,-69.86407,57.543518,0.757252522913466,-0.6531222064370423,0.7909897854504079,-73.35052,63.839436,-70.23269,62.536243,1.3162607
15,-69.02597,56.82067,0.757252522913466,-0.6531222064370423,0.7909897854504079,-72.23073,63.13645,-69.39459,61.813396,1.3221626
16,-68.187874,56.097824,0.757252522913466,-0.6531222064370423,0.7909897854504079,-71.112564,62.42381,-68.556496,61.09055,1.3259526
17,-67.34978,55.374977,0.757252522913466,-0.6531222064370423,0.7909897854504079,-69.99722,61.70307,-67.7184,60.367702,1.3279489
18,-66.51168,54.65213,0.757252522913466,-0.6531222064370423,0.7909897854504079,-68.88599,60.975346,-66.8803,59.644855,1.3283192
19,-65.673584,53.929283,0.757252522913466,-0.6531222064370423,0.7909897854504079,-67.78028,60.241394,-66.042206,58.92201,1.3271282
20,-64.83549,53.206436,0.757252522913466,-0.6531222064370423,0.7909897854504079,-66.68175,59.50171,-65.20411,58.19916,1.3243527
21,-63.997395,52.48359,0.757252522913466,-0.6531222064370423,0.7909897854504079,-65.592285,58.756557,-64.36601,57.476315,1.3199162
22,-63.1593,51.760742,0.757252522913466,-0.6531222064370423,0.7909897854504079,-64.51414,58.006004,-63.527924,56.753468,1.3136715
23,-62.32121,51.037895,0.757252522913466,-0.6531222064370423,0.7909897854504079,-63.449844,57.249924,-62.68983,56.03062,1.305518
24,-61.483116,50.31505,0.757252522913466,-0.6531222064370423,0.7909897854504079,-62.402195,56.488003,-61.851738,55.307774,1.2954122
25,-60.645023,49.5922,0.757252522913466,-0.6531222064370423,0.7909897854504079,-61.373993,55.71979,-61.013645,54.584927,1.2834907
26,-59.80693,48.869354,0.757252522913466,-0.6531222064370423,0.7909897854504079,-60.36773,54.94479,-60.175552,53.86208,1.2701157
27,-58.968838,48.146507,0.757252522913466,-0.6531222064370423,0.7909897854504079,-59.38518,54.1626,-59.33746,53.139233,1.2558737
28,-58.130745,47.42366,0.757252522913466,-0.6531222064370423,0.7909897854504079,-58.427086,53.373123,-58.499367,52.416386,1.2414601
29,-57.292652,46.700813,0.757252522913466,-0.6531222064370423,0.7909897854504079,-57.493004,52.576694,-57.661274,51.69354,1.227521
30,-56.45456,45.977966,0.757252522913466,-0.6531222064370423,0.7909897854504079,-56.58143,51.774136,-56.82318,50.97069,1.2145247
31,-55.616467,45.25512,0.757252522913466,-0.6531222064370423,0.7909897854504079,-55.6901,50.966652,-55.98509,50.247845,1.2027026
32,-54.778374,44.532272,0.757252522913466,-0.6531222064370423,0.7909897854504079,-54.81639,50.15566,-55.146996,49.524998,1.1920907
33,-53.94028,43.809425,0.757252522913466,-0.6531222064370423,0.7909897854504079,-53.957638,49.342613,-54.308903,48.80215,1.1825819
34,-53.10219,43.08658,0.757252522913466,-0.6531222064370423,0.7909897854504079,-53.111385,48.528866,-53.47081,48.079304,1.1740222
35,-52.264095,42.36373,0.757252522913466,-0.6531222064370423,0.7909897854504079,-52.27549,47.715576,-52.632717,47.356457,1.1662595
36,-51.426003,41.640884,0.757252522913466,-0.6531222064370423,0.7909897854504079,-51.44817,46.903664,-51.794624,46.63361,1.1591637
37,-50.58791,40.918037,0.757252522913466,-0.6531222064370423,0.7909897854504079,-50.62796,46.09377,-50.95653,45.910763,1.1526808
38,-49.749817,40.19519,0.757252522913466,-0.6531222064370423,0.7909897854504079,-49.813686,45.286236,-50.11844,45.187916,1.1468008
39,-48.911724,39.472343,0.757252522913466,-0.6531222064370423,0.7909897854504079,-49.004414,44.48102,-49.280346,44.46507,1.1416181
40,-48.07363,38.749496,0.757252522913466,-0.6531222064370423,0.7909897854504079,-48.199455,43.677578,-48.442253,43.74222,1.1373127
41,-47.23554,38.02665,0.757252522913466,-0.6531222064370423,0.7909897854504079,-47.398407,42.8747,-47.60416,43.019375,1.1341488
42,-46.397446,37.303802,0.757252522913466,-0.6531222064370423,0.7909897854504079,-46.60133,42.070545,-46.766068,42.296528,1.1322521
43,-45.559353,36.580956,0.757252522913466,-0.6531222064370423,0.7909897854504079,-45.808952,41.2631,-45.927975,41.57368,1.1312959
44,-44.72126,35.85811,0.757252522913466,-0.6531222064370423,0.7909897854504079,-45.022743,40.45076,-45.08988,40.850834,1.1304958
45,-43.883167,35.13526,0.757252522913466,-0.6531222064370423,0.7909897854504079,-44.24474,39.632683,-44.25179,40.127987,1.1289552
46,-43.045074,34.412415,0.757252522913466,-0.6531222064370423,0.7909897854504079,-43.477276,38.80891,-43.413696,39.40514,1.1258781
47,-42.20698,33.689568,0.757252522913466,-0.6531222064370423,0.7909897854504079,-42.722706,37.980526,-42.575603,38.682293,1.1205341
48,-41.36889,32.96672,0.757252522913466,-0.6531222064370423,0.7909897854504079,-41.983032,37.149933,-41.73751,37.959446,1.1122059
49,-40.530796,32.243874,0.757252522913466,-0.6531222064370423,0.7909897854504079,-41.259407,36.321163,-40.899418,37.2366,1.1002239
50,-39.692703,31.521027,0.757252522913466,-0.6531222064370423,0.7909897854504079,-40.551495,35.49998,-40.061325,36.513752,1.0841957
51,-38.85461,30.79818,0.757252522913466,-0.6531222064370423,0.7909897854504079,-39.856842,34.69348,-39.223232,35.790905,1.064417
52,-38.016518,30.075333,0.757252522913466,-0.6531222064370423,0.7909897854504079,-39.170563,33.90879,-38.38514,35.068058,1.0424582
53,-37.178425,29.352486,0.757252522913466,-0.6531222064370423,0.7909897854504079,-38.48567,33.15103,-37.547047,34.34521,1.0214105
54,-36.340332,28.629639,0.757252522913466,-0.6531222064370423,0.7909897854504079,-37.794247,32.421474,-36.708954,33.622364,1.0051453
55,-35.50224,27.906792,0.757252522913466,-0.6531222064370423,0.7909897854504079,-37.08915,31.717054,-35.87086,32.899517,0.99667937
56,-34.664146,27.183945,0.757252522913466,-0.6531222064370423,0.7909897854504079,-36.36547,31.03159,-35.03277,32.17667,0.99678123
57,-33.826054,26.461098,0.757252522913466,-0.6531222064370423,0.7909897854504079,-35.62115,30.357822,-34.194675,31.453823,1.0039792
58,-32.98796,25.73825,0.757252522913466,-0.6531222064370423,0.7909897854504079,-34.856644,29.689161,-33.356583,30.730976,1.0156668
59,-32.149868,25.015404,0.757252522913466,-0.6531222064370423,0.7909897854504079,-34.07408,29.020569,-32.51849,30.00813,1.0292811
60,-31.311773,24.292557,0.757252522913466,-0.6531222064370423,0.7909897854504079,-33.276436,28.34869,-31.680395,29.285282,1.0429091
61,-30.473679,23.56971,0.757252522913466,-0.6531222064370423,0.7909897854504079,-32.466904,27.671558,-30.8423,28.562435,1.0553907
62,-29.635584,22.846863,0.757252522913466,-0.6531222064370423,0.7909897854504079,-31.648575,26.9882,-30.004206,27.839588,1.0661341
63,-28.79749,22.124016,0.757252522913466,-0.6531222064370423,0.7909897854504079,-30.824282,26.298285,-29.166111,27.116741,1.0749147
64,-27.959394,21.401169,0.757252522913466,-0.6531222064370423,0.7909897854504079,-29.996563,25.601877,-28.328016,26.393894,1.0817122
65,-27.1213,20.678322,0.757252522913466,-0.6531222064370423,0.7909897854504079,-29.167692,24.89927,-27.489922,25.671047,1.0865933
66,-26.283205,19.955475,0.757252522913466,-0.6531222064370423,0.7909897854504079,-28.339705,24.190886,-26.651827,24.9482,1.0896654
67,-25.44511,19.232628,0.757252522913466,-0.6531222064370423,0.7909897854504079,-27.514435,23.477238,-25.813732,24.225353,1.0910378
68,-24.607016,18.50978,0.757252522913466,-0.6531222064370423,0.7909897854504079,-26.693531,22.758911,-24.975637,23.502506,1.0908144
69,-23.76892,17.786934,0.757252522913466,-0.6531222064370423,0.7909897854504079,-25.87846,22.036583,-24.137543,22.77966,1.0890816
70,-22.930826,17.064087,0.757252522913466,-0.6531222064370423,0.7909897854504079,-25.070456,21.311049,-23.299448,22.056812,1.0859425
71,-22.092731,16.34124,0.757252522913466,-0.6531222064370423,0.7909897854504079,-24.27045,20.583273,-22.461353,21.333965,1.0815107
72,-21.254637,15.618393,0.757252522913466,-0.6531222064370423,0.7909897854504079,-23.478945,19.854445,-21.623259,20.611118,1.0759518
73,-20.416542,14.895546,0.757252522913466,-0.6531222064370423,0.7909897854504079,-22.69583,19.12601,-20.785164,19.888271,1.0695257
74,-19.578447,14.172699,0.757252522913466,-0.6531222064370423,0.7909897854504079,-21.920198,18.399664,-19.94707,19.165424,1.0626304
75,-18.740353,13.449852,0.757252522913466,-0.6531222064370423,0.7909897854504079,-21.150192,17.677244,-19.108974,18.442577,1.0558407
76,-17.902258,12.727005,0.757252522913466,-0.6531222064370423,0.7909897854504079,-20.382982,16.960493,-18.27088,17.71973,1.0499254
77,-17.064163,12.004158,0.757252522913466,-0.6531222064370423,0.7909897854504079,-19.614965,16.250666,-17.432785,16.996883,1.0458034
78,-16.226068,11.281311,0.757252522913466,-0.6531222064370423,0.7909897854504079,-18.842192,15.548055,-16.59469,16.274036,1.0444336
79,-15.387975,10.558464,0.757252522913466,-0.6531222064370423,0.7909897854504079,-18.06093,14.851607,-15.756596,15.55119,1.0466176
80,-14.549881,9.835617,0.757252522913466,-0.6531222064370423,0.7909897854504079,-17.268173,14.158823,-14.918503,14.828343,1.0528123
81,-13.711787,9.11277,0.757252522913466,-0.6531222064370423,0.7909897854504079,-16.461933,13.466049,-14.080408,14.105496,1.0629951
82,-12.873693,8.389923,0.757252522913466,-0.6531222064370423,0.7909897854504079,-15.641279,12.769066,-13.242315,13.382649,1.0766888
83,-12.0356,7.6670756,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-14.806161,12.063772,-12.404221,12.6598015,1.0930973
84,-11.197506,6.944228,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-13.957088,11.346781,-11.566128,11.9369545,1.1113058
85,-10.359412,6.2213807,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-13.094688,10.615762,-10.728033,11.2141075,1.1305408
86,-9.521318,5.4985332,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-12.219106,9.869373,-9.88994,10.49126,1.1505393
87,-8.683225,4.775686,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-11.329265,9.106738,-9.051846,9.768412,1.1719341
88,-7.8451304,4.0528383,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-10.422126,8.326688,-8.213752,9.045565,1.1964027
89,-7.007036,3.329991,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-9.4923315,7.5271516,-7.3756576,8.322718,1.2262853
90,-6.168942,2.6071439,0.7572525229134666,-0.6531222064370419,0.7909897854504081,-8.532931,6.704823,-6.5375633,7.59987,1.2635952
91,-5.3308477,1.8842967,0.7572525229134663,-0.653122206437042,0.7909897854504079,-7.537578,5.8547215,-5.699469,6.8770227,1.3089693
92,-4.4927535,1.1614494,0.7572525229134663,-0.653122206437042,0.7909897854504079,-6.5034266,4.9698606,-4.861375,6.1541758,1.3610468
93,-3.6546593,0.43860218,0.7572525229134663,-0.653122206437042,0.7909897854504079,-5.434121,4.0452404,-4.0232806,5.4313283,1.4136254
94,-2.816565,-0.28424507,0.7572525229134663,-0.653122206437042,0.7909897854504079,-4.336987,3.0898676,-3.1851864,4.7084813,1.4547992
95,-1.9784709,-1.0070924,0.7572525229134663,-0.6531222064370421,0.7909897854504079,-3.2145321,2.1340308,-2.3470922,3.9856339,1.4742893
96,-1.1403768,-1.7299396,0.7572525229134663,-0.6531222064370421,0.7909897854504079,-2.113192,1.2400355,-1.5089982,3.2627869,1.4185125
97,-0.30228263,-2.452787,0.7572525229134665,-0.653122206437042,0.790989785450408,-1.0917066,0.46347976,-0.670904,2.5399394,1.283149
